,0,1,2,3,4
0,0.33333333333333354,0.16666666666666674,0.08333333333333337,0.08333333333333337,0.33333333333333354
1,0.8000000000000007,0.04999999999999985,0.024999999999999967,0.024999999999999967,0.09999999999999953
2,0.2666666666666666,0.2666666666666666,0.06666666666666687,0.133333333333334,0.2666666666666666
3,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857
4,0.42105263157894757,0.2105263157894734,0.05263157894736852,0.10526315789473725,0.2105263157894734
5,0.3076923076923079,0.1538461538461542,0.07692307692307723,0.1538461538461542,0.3076923076923079
6,0.2222222222222221,0.44444444444444503,0.05555555555555571,0.05555555555555571,0.2222222222222221
7,0.42105263157894757,0.2105263157894734,0.05263157894736852,0.10526315789473688,0.2105263157894734
8,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994
9,0.5714285714285725,0.14285714285714257,0.07142857142857141,0.07142857142857141,0.14285714285714257
10,0.5925925925925928,0.2962962962962969,0.01851851851851855,0.01851851851851855,0.07407407407407395
11,0.3636363636363643,0.3636363636363643,0.04545454545454544,0.04545454545454544,0.18181818181818182
12,0.44444444444444503,0.2222222222222221,0.05555555555555571,0.05555555555555571,0.2222222222222221
13,0.24999999999999994,0.12499999999999997,0.12499999999999997,0.24999999999999994,0.24999999999999994
14,0.44444444444444503,0.11111111111111163,0.11111111111111124,0.11111111111111124,0.2222222222222221
15,0.44444444444444503,0.2222222222222221,0.05555555555555571,0.05555555555555571,0.2222222222222221
16,0.24999999999999994,0.12499999999999997,0.24999999999999994,0.12499999999999997,0.24999999999999994
17,0.40000000000000036,0.20000000000000015,0.10000000000000006,0.10000000000000006,0.20000000000000015
18,0.44444444444444503,0.2222222222222221,0.05555555555555571,0.05555555555555571,0.2222222222222221
19,0.44444444444444503,0.2222222222222221,0.05555555555555571,0.05555555555555571,0.2222222222222221
20,0.40000000000000036,0.10000000000000006,0.10000000000000006,0.20000000000000015,0.20000000000000015
