,0,1,2,3,4,5,6,7,8,9,10,11
0,0.15625,0.0,0.125,0.125,0.0625,0.15625,0.09375,0.0625,0.0625,0.03125,0.0,0.125
1,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.11764705882352941,0.029411764705882353,0.08823529411764706,0.11764705882352941
2,0.06666666666666667,0.0,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333
3,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333
4,0.12,0.0,0.16,0.12,0.04,0.08,0.12,0.08,0.04,0.08,0.0,0.16
5,0.125,0.0,0.15625,0.125,0.03125,0.09375,0.09375,0.0625,0.15625,0.0625,0.0,0.09375
6,0.16129032258064516,0.0,0.1935483870967742,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.12903225806451613
7,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.0,0.12121212121212122
8,0.1,0.0,0.15,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.0,0.15
9,0.1,0.075,0.1,0.1,0.025,0.05,0.1,0.125,0.125,0.05,0.0,0.15
10,0.11904761904761904,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.14285714285714285
11,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.13793103448275862
12,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.13793103448275862
13,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111
14,0.06666666666666667,0.03333333333333333,0.1,0.1,0.03333333333333333,0.16666666666666666,0.1,0.2,0.06666666666666667,0.03333333333333333,0.0,0.1
15,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.15151515151515152
16,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
17,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.13636363636363635
18,0.09375,0.03125,0.125,0.125,0.03125,0.0625,0.125,0.09375,0.0625,0.03125,0.03125,0.1875
19,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.0,0.14285714285714285
20,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043
21,0.041666666666666664,0.08333333333333333,0.125,0.125,0.041666666666666664,0.041666666666666664,0.125,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
22,0.1,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.1,0.1,0.1,0.03333333333333333,0.0,0.13333333333333333
23,0.06896551724137931,0.0,0.10344827586206896,0.13793103448275862,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0,0.13793103448275862
24,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111
25,0.08695652173913043,0.0,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.13043478260869565
26,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.16666666666666666
27,0.10344827586206896,0.10344827586206896,0.1206896551724138,0.13793103448275862,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.1206896551724138,0.1206896551724138,0.034482758620689655,0.0,0.1206896551724138
28,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693
29,0.08695652173913043,0.0,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565
30,0.03333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.0,0.06666666666666667
31,0.09523809523809523,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285
32,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635
33,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.0,0.13513513513513514
34,0.0625,0.0,0.125,0.125,0.0625,0.0625,0.1875,0.125,0.0625,0.0625,0.0,0.125
35,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
36,0.11428571428571428,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.0,0.14285714285714285
37,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
38,0.09090909090909091,0.0,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635
39,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684
40,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111
41,0.13043478260869565,0.0,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.13043478260869565
42,0.08695652173913043,0.0,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565
43,0.16,0.04,0.12,0.12,0.12,0.08,0.12,0.04,0.04,0.04,0.0,0.12
44,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684
45,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285
46,0.08333333333333333,0.0,0.20833333333333334,0.125,0.041666666666666664,0.125,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.125
47,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111
48,0.05,0.05,0.1,0.15,0.15,0.1,0.15,0.05,0.05,0.05,0.0,0.1
49,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684
50,0.041666666666666664,0.041666666666666664,0.125,0.125,0.25,0.08333333333333333,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
51,0.1,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.16666666666666666
52,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285
53,0.06896551724137931,0.0,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0,0.10344827586206896
54,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684
55,0.09523809523809523,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285
56,0.09523809523809523,0.0,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285
57,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635
