,0,1,2,3,4,5,6,7,8,9
0,0.32989690721649795,0.04123711340206201,0.04123711340206201,0.020618556701030966,0.010309278350515464,0.020618556701030966,0.32989690721649323,0.04123711340206201,0.08247422680412417,0.08247422680412417
1,0.30188679245282957,0.15094339622641664,0.07547169811320711,0.03773584905660349,0.018867924528301976,0.018867924528301976,0.1509433962264145,0.1509433962264145,0.018867924528301976,0.07547169811320818
2,0.0776699029126215,0.15533980582524332,0.03883495145631068,0.019417475728155307,0.019417475728155307,0.019417475728155307,0.3106796116504828,0.03883495145631068,0.009708737864077634,0.310679611650485
3,0.32989690721649323,0.041237113402061425,0.041237113402061425,0.04123711340206201,0.010309278350515464,0.020618556701030966,0.1649484536082463,0.1649484536082463,0.020618556701030674,0.16494845360824864
4,0.1488372093023245,0.07441860465116318,0.5953488372093002,0.004651162790697631,0.018604651162790725,0.009302325581395345,0.07441860465116318,0.03720930232558152,0.018604651162790725,0.018604651162790725
5,0.10996563573883056,0.05498281786941596,0.21993127147766153,0.003436426116838472,0.006872852233676956,0.027491408934707928,0.10996563573883056,0.21993127147766153,0.027491408934707535,0.21993127147766464
6,0.318407960199004,0.03980099502487584,0.1592039800995017,0.004975124378109453,0.019900497512437887,0.019900497512437887,0.15920398009950398,0.03980099502487584,0.07960199004975184,0.15920398009950398
7,0.35359116022099424,0.17679558011049679,0.08839779005524823,0.0055248618784530515,0.022099447513812133,0.04419889502762403,0.17679558011049679,0.022099447513811973,0.02209944751381229,0.08839779005524885
8,0.2711864406779664,0.13559322033898388,0.06779661016949182,0.01694915254237289,0.033898305084745846,0.03389830508474537,0.13559322033898294,0.13559322033898197,0.033898305084745846,0.13559322033898197
9,0.28571428571428775,0.14285714285714157,0.01785714285714285,0.01785714285714285,0.01785714285714285,0.07142857142857116,0.28571428571428364,0.07142857142857065,0.01785714285714285,0.07142857142857065
10,0.2655601659751025,0.132780082987551,0.03319502074688786,0.00414937759336096,0.06639004149377585,0.06639004149377585,0.2655601659751025,0.0165975103734439,0.0165975103734439,0.13278008298755195
11,0.10774410774410777,0.026936026936027226,0.10774410774410777,0.003367003367003384,0.026936026936027226,0.026936026936027226,0.21548821548821595,0.02693602693602684,0.02693602693602684,0.4309764309764327
12,0.17021276595744583,0.17021276595744703,0.010638297872340436,0.010638297872340436,0.010638297872340436,0.02127659574468091,0.3404255319148923,0.17021276595744583,0.010638297872340285,0.08510638297872336
13,0.2909090909090917,0.07272727272727265,0.07272727272727265,0.018181818181818226,0.018181818181818226,0.03636363636363652,0.1454545454545456,0.03636363636363626,0.018181818181818226,0.2909090909090896
