,0,1,2,3,4
0,0.00045912364773736795,2.86952279835861e-05,0.000459123647737381,0.05876782691038387,0.9402852305661489
1,0.00048709206039942315,0.0009741841207988343,0.4987822698490044,0.0009741841207988481,0.4987822698490044
2,0.996957527078002,0.000973591335037107,0.000973591335037107,0.0001216989168796377,0.000973591335037107
3,0.024999999999999967,0.024999999999999967,0.8000000000000007,0.05000000000000003,0.09999999999999953
4,0.057142857142857384,0.02857142857142864,0.4571428571428584,0.22857142857142876,0.22857142857142876
5,0.1599999999999997,0.03999999999999992,0.32,0.1599999999999997,0.32
6,0.0019157088122605272,0.9808429118773925,0.007662835249042137,0.0019157088122605272,0.007662835249042137
7,0.2746781115879819,0.00429184549356223,0.03433476394849754,0.5493562231759648,0.13733905579399067
8,0.9669499527856502,0.0004721435316336153,0.0004721435316336153,0.030217186024551715,0.001888574126534468
9,0.043478260869565216,0.0869565217391303,0.6956521739130437,0.0869565217391303,0.0869565217391303
10,0.08333333333333322,0.08333333333333322,0.08333333333333322,0.6666666666666671,0.08333333333333322
11,0.07407407407407395,0.0370370370370369,0.2962962962962969,0.2962962962962969,0.2962962962962969
12,0.2655601659751044,0.004149377593361019,0.06639004149377585,0.5311203319502098,0.13278008298755195
13,0.1951219512195131,0.1951219512195131,0.3902439024390241,0.024390243902438997,0.1951219512195131
14,0.24890617403986465,0.0004861448711716094,0.0038891589693728695,0.4978123480797267,0.24890617403986465
15,0.3311772315653303,0.0012936610608020704,0.0051746442432083015,0.3311772315653303,0.3311772315653303
16,0.33306228655065806,0.00016262806960481364,0.0006505122784192523,0.33306228655065806,0.33306228655065806
17,0.2857142857142857,0.07142857142857141,0.07142857142857141,0.2857142857142857,0.2857142857142857
18,0.2424242424242426,0.030303030303030262,0.2424242424242426,0.2424242424242426,0.2424242424242426
19,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015,0.20000000000000015
20,0.24568138195777345,0.0019193857965450936,0.015355086372360835,0.49136276391554606,0.24568138195777345
21,0.6464646464646417,0.010101010101010057,0.02020202020202015,0.16161616161616213,0.16161616161616213
22,0.12499999999999997,0.12499999999999997,0.12499999999999997,0.49999999999999994,0.12499999999999997
23,0.027027027027026994,0.8648648648648657,0.027027027027026994,0.027027027027026994,0.054054054054054085
24,0.24987417834647596,1.5251109518217563e-05,0.0004880355045829596,0.49974835669295287,0.24987417834647596
25,0.1428571428571431,0.5714285714285704,0.1428571428571431,0.07142857142857141,0.07142857142857141
26,0.08988764044943792,0.359550561797753,0.359550561797753,0.011235955056179997,0.17977528089887618
