,0,1,2,3,4,5,6,7,8,9,10,11
0,0.07692307692307696,0.07692307692307696,0.15384615384615394,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696
1,0.08695652173913045,0.043478260869565216,0.08695652173913045,0.043478260869565216,0.1739130434782609,0.08695652173913045,0.08695652173913045,0.08695652173913045,0.043478260869565216,0.08695652173913045,0.08695652173913045,0.08695652173913045
2,0.03174603174603167,0.03174603174603167,0.5079365079365069,0.015873015873015803,0.03174603174603167,0.063492063492063,0.03174603174603167,0.063492063492063,0.03174603174603144,0.06349206349206346,0.063492063492063,0.06349206349206346
3,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.15384615384615394,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696,0.07692307692307696
4,0.0909090909090909,0.0909090909090909,0.045454545454545525,0.045454545454545525,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181815,0.045454545454545525,0.045454545454545525,0.0909090909090909,0.0909090909090909
5,0.04761904761904764,0.09523809523809529,0.04761904761904764,0.09523809523809529,0.04761904761904764,0.09523809523809529,0.04761904761904764,0.09523809523809529,0.04761904761904764,0.1904761904761906,0.09523809523809529,0.09523809523809529
6,0.05882352941176465,0.029411764705882373,0.05882352941176465,0.05882352941176465,0.11764705882352952,0.11764705882352952,0.11764705882352952,0.05882352941176465,0.029411764705882373,0.11764705882352952,0.11764705882352952,0.11764705882352952
7,0.005813953488372074,0.01162790697674417,0.1860465116279081,0.0058139534883721155,0.023255813953488382,0.18604651162790678,0.0058139534883721155,0.18604651162790678,0.002906976744186052,0.002906976744186052,0.3720930232558143,0.01162790697674417
8,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
9,0.0909090909090909,0.0909090909090909,0.045454545454545366,0.045454545454545366,0.1818181818181815,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.045454545454545366,0.0909090909090909,0.045454545454545366
10,0.06451612903225801,0.03225806451612906,0.1290322580645158,0.03225806451612906,0.1290322580645158,0.1290322580645158,0.06451612903225801,0.1290322580645158,0.03225806451612906,0.06451612903225801,0.1290322580645158,0.06451612903225801
11,0.028571428571428435,0.05714285714285698,0.05714285714285698,0.22857142857142876,0.05714285714285698,0.05714285714285698,0.11428571428571417,0.05714285714285698,0.05714285714285698,0.11428571428571417,0.11428571428571417,0.05714285714285698
13,0.23529411764705904,0.11764705882352931,0.01470588235294108,0.058823529411764545,0.058823529411764545,0.058823529411764545,0.058823529411764545,0.23529411764705904,0.058823529411764545,0.029411764705882217,0.01470588235294108,0.058823529411764545
14,0.08333333333333322,0.04166666666666653,0.16666666666666674,0.08333333333333322,0.04166666666666653,0.04166666666666653,0.04166666666666653,0.16666666666666674,0.08333333333333322,0.04166666666666653,0.16666666666666674,0.04166666666666653
15,0.0312500000000001,0.06250000000000008,0.06250000000000008,0.06250000000000008,0.06250000000000008,0.12499999999999997,0.12499999999999997,0.0312500000000001,0.06250000000000008,0.12499999999999997,0.12499999999999997,0.12499999999999997
16,0.020202020202020297,0.04040404040404067,0.04040404040404067,0.08080808080808091,0.04040404040404038,0.08080808080808091,0.08080808080808091,0.04040404040404067,0.01010101010101013,0.16161616161616213,0.08080808080808091,0.32323232323232254
17,0.2857004289146537,0.2857004289146537,1.0898606449686445e-06,8.718885159749205e-06,5.449303224843213e-07,0.03571255361433152,0.07142510722866316,0.2857004289146537,3.487554063899695e-05,2.1797212899372933e-06,0.03571255361433152,1.0898606449686445e-06
18,0.043478260869565376,0.0869565217391306,0.043478260869565376,0.0869565217391303,0.043478260869565216,0.0869565217391303,0.043478260869565216,0.0869565217391306,0.043478260869565376,0.0869565217391303,0.1739130434782609,0.1739130434782609
19,0.07272727272727265,0.03636363636363639,0.07272727272727265,0.2909090909090917,0.07272727272727265,0.07272727272727265,0.07272727272727265,0.07272727272727265,0.018181818181818226,0.07272727272727265,0.07272727272727265,0.07272727272727265
